date,iso_code,new_cases_smoothed,new_deaths_smoothed,population,num_vacunes
2020/07/20,BGR,216.857,4.571,6948445,
2020/07/20,CYP,2.286,0,875899,
2020/07/20,CZE,122.857,0.857,10708982,
2020/07/20,DEU,449.286,2.857,83783945,
2020/07/20,DNK,32.571,0.143,5792203,
2020/07/20,ESP,1269,2.286,46754783,
2020/07/20,EST,1,0,1326539,
2020/07/20,FIN,6.429,-0.143,5540718,
2020/07/20,FRA,609.286,21,67564251,
2020/07/20,GRC,26.571,0.286,10423056,
2020/07/20,HRV,85,0.429,4105268,
2020/07/20,HUN,13.143,0.143,9660350,
2020/07/20,IRL,18.286,1,4937796,
2020/07/20,ISL,0.857,0,341250,
2020/07/20,ITA,199.143,13,60461828,
2020/07/20,LIE,0.286,0,38137,
2020/07/20,LTU,10.429,0.143,2722291,
2020/07/20,LUX,97.571,0,625976,
2020/07/20,LVA,2.571,0,1886202,
2020/07/20,MLT,0.429,0,441539,
2020/07/20,NLD,119.143,-0.143,17134873,
2020/07/20,NOR,7.143,0.286,5421242,
2020/07/20,POL,313.286,7.286,37846605,
2020/07/20,PRT,279,4.143,10196707,
2020/07/20,ROU,741.571,19.571,19237682,
2020/07/20,SVK,11.143,0,5459643,
2020/07/20,SVN,14.857,0.286,2078932,
2020/07/20,SWE,232.429,13.286,10099270,
2020/07/21,AUT,115.143,0.143,9006400,
2020/07/21,BEL,211,2.571,11589616,
2020/07/21,BGR,229.857,4.286,6948445,
2020/07/21,CYP,2.429,0,875899,
2020/07/21,CZE,140.429,0.714,10708982,
2020/07/21,DEU,465.857,3,83783945,
2020/07/21,DNK,34.857,0.143,5792203,
2020/07/21,ESP,1367.857,2.143,46754783,
2020/07/21,EST,1,0,1326539,
2020/07/21,FIN,7.143,-0.143,5540718,
2020/07/21,FRA,685.429,18.857,67564251,
2020/07/21,GRC,23.571,0.571,10423056,
2020/07/21,HRV,85,0.429,4105268,
2020/07/21,HUN,12.714,0.143,9660350,
2020/07/21,IRL,18.857,1,4937796,
2020/07/21,ISL,0.571,0,341250,
2020/07/21,ITA,201.143,12.714,60461828,
2020/07/21,LIE,0.286,0,38137,
2020/07/21,LTU,10.571,0.143,2722291,
2020/07/21,LUX,95.571,0,625976,
2020/07/21,LVA,2.714,0,1886202,
2020/07/21,MLT,0.429,0,441539,
2020/07/21,NLD,135,0.143,17134873,
2020/07/21,NOR,7.429,0.286,5421242,
2020/07/21,POL,332.143,6.857,37846605,
2020/07/21,PRT,263.857,4.143,10196707,
2020/07/21,ROU,792.571,20.429,19237682,
2020/07/21,SVK,16.143,0,5459643,
2020/07/21,SVN,16.857,0.429,2078932,
2020/07/21,SWE,219.714,14.429,10099270,
2020/07/22,AUT,110.714,0.143,9006400,
2020/07/22,BEL,250.714,2.857,11589616,
2020/07/22,BGR,243.857,4.571,6948445,
2020/07/22,CYP,2.143,0,875899,
2020/07/22,CZE,156.429,1.286,10708982,
2020/07/22,DEU,483.714,3.143,83783945,
2020/07/22,DNK,37.286,0.143,5792203,
2020/07/22,ESP,1436.714,1.857,46754783,
2020/07/22,EST,1.286,0,1326539,
2020/07/22,FIN,9.429,0,5540718,
2020/07/22,FRA,713.143,7.143,67564251,
2020/07/22,GRC,23.857,1,10423056,
2020/07/22,HRV,82.429,0.714,4105268,
2020/07/22,HUN,14.714,0.143,9660350,
2020/07/22,IRL,19.429,0.857,4937796,
2020/07/22,ISL,0.714,0,341250,
2020/07/22,ITA,218,12.143,60461828,
2020/07/22,LIE,0.286,0,38137,
2020/07/22,LTU,7.857,0.143,2722291,
2020/07/22,LUX,104.571,0,625976,
2020/07/22,LVA,2.714,0,1886202,
2020/07/22,MLT,0.714,0,441539,
2020/07/22,NLD,143.429,0.429,17134873,
2020/07/22,NOR,6.857,0.286,5421242,
2020/07/22,POL,348.714,6.857,37846605,
2020/07/22,PRT,246.286,3.714,10196707,
2020/07/22,ROU,848.143,21.286,19237682,
2020/07/22,SVK,18.714,0,5459643,
2020/07/22,SVN,18.286,0.571,2078932,
2020/07/22,SWE,219.429,13.571,10099270,
2020/07/23,AUT,118.429,0,9006400,
2020/07/23,BEL,229.857,2.429,11589616,
2020/07/23,BGR,244.143,5.143,6948445,
2020/07/23,CYP,2,0,875899,
2020/07/23,CZE,169.714,1.429,10708982,
2020/07/23,DEU,490.143,3.286,83783945,
2020/07/23,DNK,38.429,0.286,5792203,
2020/07/23,ESP,1615.857,1.857,46754783,
2020/07/23,EST,1.571,0,1326539,
2020/07/23,FIN,11.286,0,5540718,
2020/07/23,FRA,808.429,6.286,67564251,
2020/07/23,GRC,24.429,1.143,10423056,
2020/07/23,HRV,85,1.143,4105268,
2020/07/23,HUN,14.429,0.143,9660350,
2020/07/23,IRL,18.286,2,4937796,
2020/07/23,ISL,0.714,0,341250,
2020/07/23,ITA,228.857,10.714,60461828,
2020/07/23,LIE,0.286,0,38137,
2020/07/23,LTU,8.429,0.143,2722291,
2020/07/23,LUX,95.286,0.143,625976,
2020/07/23,LVA,3.429,0,1886202,
2020/07/23,MLT,0.857,0,441539,
2020/07/23,NLD,152.571,0.286,17134873,
2020/07/23,NOR,10,0.143,5421242,
2020/07/23,POL,360.857,6.571,37846605,
2020/07/23,PRT,230.571,3.714,10196707,
2020/07/23,ROU,896,22.143,19237682,
2020/07/23,SVK,19.714,0,5459643,
2020/07/23,SVN,19.429,0.571,2078932,
2020/07/23,SWE,211.857,11.857,10099270,
2020/07/24,AUT,110.714,0,9006400,
2020/07/24,BEL,242.857,2.429,11589616,
2020/07/24,BGR,240.143,5.714,6948445,
2020/07/24,CYP,2,0,875899,
2020/07/24,CZE,191.286,1.571,10708982,
2020/07/24,DEU,511.143,4.571,83783945,
2020/07/24,DNK,38.286,0.286,5792203,
2020/07/24,ESP,1738,1.714,46754783,
2020/07/24,EST,1.143,0,1326539,
2020/07/24,FIN,11.286,0.143,5540718,
2020/07/24,FRA,845.857,5.857,67564251,
2020/07/24,GRC,24.429,1,10423056,
2020/07/24,HRV,82.571,1.143,4105268,
2020/07/24,HUN,15,0.143,9660350,
2020/07/24,IRL,16.429,1.571,4937796,
2020/07/24,ISL,1,0,341250,
2020/07/24,ITA,231.857,9.857,60461828,
2020/07/24,LIE,0.143,0,38137,
2020/07/24,LTU,11.286,0.143,2722291,
2020/07/24,LUX,92.429,0.143,625976,
2020/07/24,LVA,2.857,0,1886202,
2020/07/24,MLT,1.714,0,441539,
2020/07/24,NLD,165,0.143,17134873,
2020/07/24,NOR,9.571,0,5421242,
2020/07/24,POL,375.857,6.143,37846605,
2020/07/24,PRT,230.714,4.286,10196707,
2020/07/24,ROU,941.714,23.143,19237682,
2020/07/24,SVK,21.857,0,5459643,
2020/07/24,SVN,19.429,0.571,2078932,
2020/07/24,SWE,206.571,11.143,10099270,
2020/07/25,AUT,109.286,0.143,9006400,
2020/07/25,BEL,288.714,3,11589616,
2020/07/25,BGR,239.143,5.571,6948445,
2020/07/25,CYP,2.286,0,875899,
2020/07/25,CZE,193.857,1.571,10708982,
2020/07/25,DEU,550.286,4.714,83783945,
2020/07/25,DNK,38.429,0.286,5792203,
2020/07/25,ESP,1738,1.714,46754783,
2020/07/25,EST,1.714,0,1326539,
2020/07/25,FIN,10,0.143,5540718,
2020/07/25,FRA,835.143,5.429,67564251,
2020/07/25,GRC,26.143,1,10423056,
2020/07/25,HRV,77,1.857,4105268,
2020/07/25,HUN,15.571,0,9660350,
2020/07/25,IRL,17,1.571,4937796,
2020/07/25,ISL,0.714,0,341250,
2020/07/25,ITA,235.429,8.571,60461828,
2020/07/25,LIE,0,0,38137,
2020/07/25,LTU,12.286,0,2722291,
2020/07/25,LUX,100.857,0.143,625976,
2020/07/25,LVA,2.429,0,1886202,
2020/07/25,MLT,1.571,0,441539,
2020/07/25,NLD,167.857,0.571,17134873,
2020/07/25,NOR,11.857,0,5421242,
2020/07/25,POL,410.857,6.571,37846605,
2020/07/25,PRT,223.571,4.571,10196707,
2020/07/25,ROU,998.143,22.286,19237682,
2020/07/25,SVK,23.571,0,5459643,
2020/07/25,SVN,18,0.714,2078932,
2020/07/25,SWE,197.714,11.143,10099270,
2020/07/26,AUT,116.714,0.143,9006400,
2020/07/26,BEL,331.429,3,11589616,
2020/07/26,BGR,242,5.714,6948445,
2020/07/26,CYP,2.714,0,875899,
2020/07/26,CZE,197,1.714,10708982,
2020/07/26,DEU,561.714,4.571,83783945,
2020/07/26,DNK,41.143,0.286,5792203,
2020/07/26,ESP,1738,1.714,46754783,
2020/07/26,EST,1.857,0,1326539,
2020/07/26,FIN,8.286,0.143,5540718,
2020/07/26,FRA,834.571,5.429,67564251,
2020/07/26,GRC,26.571,1.143,10423056,
2020/07/26,HRV,73.143,2.286,4105268,
2020/07/26,HUN,14.571,0,9660350,
2020/07/26,IRL,17.286,1.571,4937796,
2020/07/26,ISL,1.143,0,341250,
2020/07/26,ITA,240.571,8.857,60461828,
2020/07/26,LIE,0,0,38137,
2020/07/26,LTU,10.714,0,2722291,
2020/07/26,LUX,95.286,0.143,625976,
2020/07/26,LVA,3.857,0,1886202,
2020/07/26,MLT,3.286,0,441539,
2020/07/26,NLD,189,3.286,17134873,
2020/07/26,NOR,12.714,0,5421242,
2020/07/26,POL,423,6.714,37846605,
2020/07/26,PRT,218.286,4,10196707,
2020/07/26,ROU,1048.571,23,19237682,
2020/07/26,SVK,28.571,0,5459643,
2020/07/26,SVN,19.429,0.571,2078932,
2020/07/26,SWE,188,11.143,10099270,
2020/07/27,AUT,116.429,0.286,9006400,
2020/07/27,BEL,333.429,2.429,11589616,
2020/07/27,BGR,241.714,5.571,6948445,
2020/07/27,CYP,3.143,0,875899,
2020/07/27,CZE,202.571,2,10708982,
2020/07/27,DEU,541,4.429,83783945,
2020/07/27,DNK,44.143,0.286,5792203,
2020/07/27,ESP,1992.286,1.714,46754783,
2020/07/27,EST,1.857,0,1326539,
2020/07/27,FIN,8.286,0.143,5540718,
2020/07/27,FRA,917,4.571,67564251,
2020/07/27,GRC,30.714,1,10423056,
2020/07/27,HRV,73,2.429,4105268,
2020/07/27,HUN,15.571,0,9660350,
2020/07/27,IRL,18,1.571,4937796,
2020/07/27,ISL,2.143,0,341250,
2020/07/27,ITA,237.429,7.714,60461828,
2020/07/27,LIE,0,0,38137,
2020/07/27,LTU,10.286,0,2722291,
2020/07/27,LUX,97.429,0.143,625976,
2020/07/27,LVA,3.857,0,1886202,
2020/07/27,MLT,3.429,0,441539,
2020/07/27,NLD,183.143,0.714,17134873,
2020/07/27,NOR,14,0,5421242,
2020/07/27,POL,431.286,7,37846605,
2020/07/27,PRT,218.286,4,10196707,
2020/07/27,ROU,1109,24,19237682,
2020/07/27,SVK,28.714,0,5459643,
2020/07/27,SVN,19.143,0.429,2078932,
2020/07/27,SWE,179.429,11.143,10099270,
2020/07/28,AUT,121.429,0.429,9006400,
2020/07/28,BEL,343.429,4,11589616,
2020/07/28,BGR,231,6,6948445,
2020/07/28,CYP,3.857,0,875899,
2020/07/28,CZE,210.714,2,10708982,
2020/07/28,DEU,570,4.571,83783945,
2020/07/28,DNK,43.571,0.286,5792203,
2020/07/28,ESP,2059.429,1.714,46754783,
2020/07/28,EST,2.286,0,1326539,
2020/07/28,FIN,7.571,0.143,5540718,
2020/07/28,FRA,912.571,8.286,67564251,
2020/07/28,GRC,33,0.857,10423056,
2020/07/28,HRV,71.571,2.429,4105268,
2020/07/28,HUN,15.571,0,9660350,
2020/07/28,IRL,18.143,1.571,4937796,
2020/07/28,ISL,2.571,0,341250,
2020/07/28,ITA,248,7.143,60461828,
2020/07/28,LIE,0.143,0,38137,
2020/07/28,LTU,11.143,0,2722291,
2020/07/28,LUX,92.857,0.286,625976,
2020/07/28,LVA,3.857,0,1886202,
2020/07/28,MLT,4.429,0,441539,
2020/07/28,NLD,191.429,1.286,17134873,
2020/07/28,NOR,13.857,0,5421242,
2020/07/28,POL,446,6.571,37846605,
2020/07/28,PRT,216,3.571,10196707,
2020/07/28,ROU,1131.429,23.571,19237682,
2020/07/28,SVK,26.143,0,5459643,
2020/07/28,SVN,17.714,0.429,2078932,
2020/07/28,SWE,187.571,8,10099270,
2020/07/29,AUT,131.571,0.714,9006400,
2020/07/29,BEL,386.857,4,11589616,
2020/07/29,BGR,224.429,6.714,6948445,
2020/07/29,CYP,5.714,0,875899,
2020/07/29,CZE,217.571,1.429,10708982,
2020/07/29,DEU,610,4.714,83783945,
2020/07/29,DNK,44.857,0.429,5792203,
2020/07/29,ESP,2155.714,2.143,46754783,
2020/07/29,EST,2.429,0,1326539,
2020/07/29,FIN,7.429,0.143,5540718,
2020/07/29,FRA,991,9.429,67564251,
2020/07/29,GRC,37,0.429,10423056,
2020/07/29,HRV,66.143,2.286,4105268,
2020/07/29,HUN,14.143,0,9660350,
2020/07/29,IRL,17.571,1.429,4937796,
2020/07/29,ISL,3,0,341250,
2020/07/29,ITA,249.143,6.714,60461828,
2020/07/29,LIE,0.286,0,38137,
2020/07/29,LTU,13,0,2722291,
2020/07/29,LUX,97,0.429,625976,
2020/07/29,LVA,3.857,0,1886202,
2020/07/29,MLT,5.857,0,441539,
2020/07/29,NLD,202.857,1.143,17134873,
2020/07/29,NOR,16.143,0,5421242,
2020/07/29,POL,464.857,7.429,37846605,
2020/07/29,PRT,209,3.286,10196707,
2020/07/29,ROU,1153.143,24,19237682,
2020/07/29,SVK,26.714,0,5459643,
2020/07/29,SVN,15.571,0.286,2078932,
2020/07/29,SWE,188.143,9,10099270,
2020/07/30,AUT,122.286,1,9006400,
2020/07/30,BEL,451.286,4,11589616,
2020/07/30,BGR,223.857,6.429,6948445,
2020/07/30,CYP,6.429,0,875899,
2020/07/30,CZE,224.429,2,10708982,
2020/07/30,DEU,664.857,4.857,83783945,
2020/07/30,DNK,52.857,0.429,5792203,
2020/07/30,ESP,2180.571,2,46754783,
2020/07/30,EST,3.429,0,1326539,
2020/07/30,FIN,7.286,0.143,5540718,
2020/07/30,FRA,1012.857,10.143,67564251,
2020/07/30,GRC,41.571,0.286,10423056,
2020/07/30,HRV,62.429,2.286,4105268,
2020/07/30,HUN,14.857,0,9660350,
2020/07/30,IRL,28.714,0,4937796,
2020/07/30,ISL,4.429,0,341250,
2020/07/30,ITA,260,5.714,60461828,
2020/07/30,LIE,0.286,0,38137,
2020/07/30,LTU,14.286,0,2722291,
2020/07/30,LUX,94.857,0.286,625976,
2020/07/30,LVA,3.571,0,1886202,
2020/07/30,MLT,19.143,0,441539,
2020/07/30,NLD,229.857,1.143,17134873,
2020/07/30,NOR,17.571,0,5421242,
2020/07/30,POL,493,8.286,37846605,
2020/07/30,PRT,212.714,3.143,10196707,
2020/07/30,ROU,1188,25.429,19237682,
2020/07/30,SVK,25.143,0,5459643,
2020/07/30,SVN,15.143,0.286,2078932,
2020/07/30,SWE,199.857,9,10099270,
2020/07/31,AUT,130.857,1,9006400,
2020/07/31,BEL,507.429,3.429,11589616,
2020/07/31,BGR,223.857,6.571,6948445,
2020/07/31,CYP,9.571,0,875899,
2020/07/31,CZE,213.286,1.857,10708982,
2020/07/31,DEU,682.286,3.857,83783945,
2020/07/31,DNK,55.143,0.286,5792203,
2020/07/31,ESP,2300.143,1.857,46754783,
2020/07/31,EST,5.143,0,1326539,
2020/07/31,FIN,7.429,0,5540718,
2020/07/31,FRA,1043.857,10.286,67564251,
2020/07/31,GRC,48.857,0.714,10423056,
2020/07/31,HRV,60.571,2.429,4105268,
2020/07/31,HUN,15.286,0,9660350,
2020/07/31,IRL,31.429,0,4937796,
2020/07/31,ISL,6,0,341250,
2020/07/31,ITA,278.143,6.286,60461828,
2020/07/31,LIE,0.286,0,38137,
2020/07/31,LTU,12.429,0,2722291,
2020/07/31,LUX,91.286,0.286,625976,
2020/07/31,LVA,3.714,0.143,1886202,
2020/07/31,MLT,19.714,0,441539,
2020/07/31,NLD,250.429,1.143,17134873,
2020/07/31,NOR,21.143,0,5421242,
2020/07/31,POL,521.429,8.714,37846605,
2020/07/31,PRT,197.143,3.286,10196707,
2020/07/31,ROU,1213.143,27.571,19237682,
2020/07/31,SVK,24.857,0.143,5459643,
2020/07/31,SVN,14.857,0.571,2078932,
2020/07/31,SWE,199.286,6.571,10099270,
2020/08/01,AUT,124.857,0.857,9006400,
2020/08/01,BEL,525,3.429,11589616,
2020/08/01,BGR,217.714,6.714,6948445,
2020/08/01,CYP,10.143,0,875899,
2020/08/01,CZE,212.429,2,10708982,
2020/08/01,DEU,675.286,4.286,83783945,
2020/08/01,DNK,55,0.286,5792203,
2020/08/01,ESP,2300.143,1.857,46754783,
2020/08/01,EST,5.571,0,1326539,
2020/08/01,FIN,7.857,0,5540718,
2020/08/01,FRA,1040.286,10.286,67564251,
2020/08/01,GRC,60.143,0.714,10423056,
2020/08/01,HRV,61.714,1.714,4105268,
2020/08/01,HUN,14.571,0.143,9660350,
2020/08/01,IRL,34.286,-0.143,4937796,
2020/08/01,ISL,7.143,0,341250,
2020/08/01,ITA,281.143,6.286,60461828,
2020/08/01,LIE,0.286,0,38137,
2020/08/01,LTU,13,0,2722291,
2020/08/01,LUX,86.286,0.571,625976,
2020/08/01,LVA,4.571,0.143,1886202,
2020/08/01,MLT,22.714,0,441539,
2020/08/01,NLD,291,1.143,17134873,
2020/08/01,NOR,20.286,0,5421242,
2020/08/01,POL,532,8.143,37846605,
2020/08/01,PRT,193.571,3,10196707,
2020/08/01,ROU,1204.714,30.571,19237682,
2020/08/01,SVK,28,0.143,5459643,
2020/08/01,SVN,15,0.429,2078932,
2020/08/01,SWE,222.857,6.571,10099270,
2020/08/02,AUT,118.857,0.857,9006400,
2020/08/02,BEL,546.143,3.429,11589616,
2020/08/02,BGR,218.286,6.857,6948445,
2020/08/02,CYP,13.286,0,875899,
2020/08/02,CZE,210.857,1.857,10708982,
2020/08/02,DEU,650.429,4.286,83783945,
2020/08/02,DNK,51.857,0.286,5792203,
2020/08/02,ESP,2300.143,1.857,46754783,
2020/08/02,EST,6.429,-0.857,1326539,
2020/08/02,FIN,8.571,0,5540718,
2020/08/02,FRA,1040.714,10.286,67564251,
2020/08/02,GRC,67,0.857,10423056,
2020/08/02,HRV,57.571,1.857,4105268,
2020/08/02,HUN,14.286,0.143,9660350,
2020/08/02,IRL,40.143,-0.143,4937796,
2020/08/02,ISL,8.571,0,341250,
2020/08/02,ITA,278.857,6.714,60461828,
2020/08/02,LIE,0.429,0,38137,
2020/08/02,LTU,14.429,0,2722291,
2020/08/02,LUX,83.286,0.714,625976,
2020/08/02,LVA,3.429,0.143,1886202,
2020/08/02,MLT,22.857,0,441539,
2020/08/02,NLD,304.286,-1.286,17134873,
2020/08/02,NOR,21.571,0,5421242,
2020/08/02,POL,547,8.571,37846605,
2020/08/02,PRT,185.571,3,10196707,
2020/08/02,ROU,1198.286,32.286,19237682,
2020/08/02,SVK,23.571,0.143,5459643,
2020/08/02,SVN,14,0.571,2078932,
2020/08/02,SWE,222.286,6.571,10099270,
2020/08/03,AUT,118.143,0.714,9006400,
2020/08/03,BEL,555.143,4,11589616,
2020/08/03,BGR,219.714,8.143,6948445,
2020/08/03,CYP,13.571,0,875899,
2020/08/03,CZE,213.143,1.857,10708982,
2020/08/03,DEU,714.143,4.143,83783945,
2020/08/03,DNK,65.714,0.429,5792203,
2020/08/03,ESP,2610.286,5.429,46754783,
2020/08/03,EST,6.571,-0.857,1326539,
2020/08/03,FIN,9.714,0,5540718,
2020/08/03,FRA,1165.286,12,67564251,
2020/08/03,GRC,72.857,1,10423056,
2020/08/03,HRV,59,2,4105268,
2020/08/03,HUN,13.714,0.143,9660350,
2020/08/03,IRL,45.143,-0.143,4937796,
2020/08/03,ISL,8.714,0,341250,
2020/08/03,ITA,277.571,7.714,60461828,
2020/08/03,LIE,0.429,0,38137,
2020/08/03,LTU,14.286,0,2722291,
2020/08/03,LUX,77.571,0.857,625976,
2020/08/03,LVA,3.857,0.143,1886202,
2020/08/03,MLT,24.714,0,441539,
2020/08/03,NLD,337.429,1.286,17134873,
2020/08/03,NOR,28.857,0.143,5421242,
2020/08/03,POL,581,8,37846605,
2020/08/03,PRT,181.429,2.714,10196707,
2020/08/03,ROU,1158.143,32.286,19237682,
2020/08/03,SVK,24.714,0.143,5459643,
2020/08/03,SVN,13.429,0.857,2078932,
2020/08/03,SWE,235.714,6.571,10099270,
2020/08/04,AUT,114.857,0.857,9006400,
2020/08/04,BEL,569.429,2.714,11589616,
2020/08/04,BGR,220.429,8.571,6948445,
2020/08/04,CYP,16.143,0,875899,
2020/08/04,CZE,212.429,1.286,10708982,
2020/08/04,DEU,731.571,4.571,83783945,
2020/08/04,DNK,71.857,0.429,5792203,
2020/08/04,ESP,3172,8.857,46754783,
2020/08/04,EST,7.571,-0.857,1326539,
2020/08/04,FIN,11.286,0.286,5540718,
2020/08/04,FRA,1223.429,10.429,67564251,
2020/08/04,GRC,82.286,0.857,10423056,
2020/08/04,HRV,56.429,2,4105268,
2020/08/04,HUN,13.857,0.286,9660350,
2020/08/04,IRL,46.286,-0.143,4937796,
2020/08/04,ISL,8.714,0,341250,
2020/08/04,ITA,275.857,6.857,60461828,
2020/08/04,LIE,0.286,0,38137,
2020/08/04,LTU,15.571,0,2722291,
2020/08/04,LUX,77.429,0.714,625976,
2020/08/04,LVA,4.143,0.143,1886202,
2020/08/04,MLT,26,0,441539,
2020/08/04,NLD,376,0.857,17134873,
2020/08/04,NOR,30.286,0.143,5421242,
2020/08/04,POL,606.429,8,37846605,
2020/08/04,PRT,181.571,2.429,10196707,
2020/08/04,ROU,1169.714,34.429,19237682,
2020/08/04,SVK,23.429,0.143,5459643,
2020/08/04,SVN,12.714,0.857,2078932,
2020/08/04,SWE,243,6.429,10099270,
2020/08/05,AUT,102.286,0.429,9006400,
2020/08/05,BEL,546.143,3.286,11589616,
2020/08/05,BGR,223.143,8,6948445,
2020/08/05,CYP,16.429,0,875899,
2020/08/05,CZE,205.143,2,10708982,
2020/08/05,DEU,795.286,6.286,83783945,
2020/08/05,DNK,81.714,0.286,5792203,
2020/08/05,ESP,3303.714,8.286,46754783,
2020/08/05,EST,10.143,-0.857,1326539,
2020/08/05,FIN,14,0.286,5540718,
2020/08/05,FRA,1257.429,10,67564251,
2020/08/05,GRC,91.143,1,10423056,
2020/08/05,HRV,54.714,1.857,4105268,
2020/08/05,HUN,14.143,0.429,9660350,
2020/08/05,IRL,51.571,-0.143,4937796,
2020/08/05,ISL,9.286,0,341250,
2020/08/05,ITA,289.571,7.429,60461828,
2020/08/05,LIE,0.143,0,38137,
2020/08/05,LTU,14.857,0.143,2722291,
2020/08/05,LUX,67.714,0.571,625976,
2020/08/05,LVA,4.714,0.143,1886202,
2020/08/05,MLT,29.429,0,441539,
2020/08/05,NLD,407.857,1,17134873,
2020/08/05,NOR,33.857,0.143,5421242,
2020/08/05,POL,624.714,8.857,37846605,
2020/08/05,PRT,176.429,2.143,10196707,
2020/08/05,ROU,1187.857,36,19237682,
2020/08/05,SVK,24.571,0.143,5459643,
2020/08/05,SVN,13.286,1,2078932,
2020/08/05,SWE,260.714,4.286,10099270,
2020/08/06,AUT,105.857,0.143,9006400,
2020/08/06,BEL,572.857,3,11589616,
2020/08/06,BGR,227.714,8.714,6948445,
2020/08/06,CYP,16.857,0,875899,
2020/08/06,CZE,194.286,1.571,10708982,
2020/08/06,DEU,786.286,5.286,83783945,
2020/08/06,DNK,88.857,0.286,5792203,
2020/08/06,ESP,3489.286,8.143,46754783,
2020/08/06,EST,10.429,-0.857,1326539,
2020/08/06,FIN,15.571,0.286,5540718,
2020/08/06,FRA,1287.714,8.286,67564251,
2020/08/06,GRC,103.143,1,10423056,
2020/08/06,HRV,47.571,1.571,4105268,
2020/08/06,HUN,16.143,0.571,9660350,
2020/08/06,IRL,49.286,0.714,4937796,
2020/08/06,ISL,8.571,0,341250,
2020/08/06,ITA,292.286,7.857,60461828,
2020/08/06,LIE,0.143,0,38137,
2020/08/06,LTU,15.571,0.143,2722291,
2020/08/06,LUX,65.286,0.714,625976,
2020/08/06,LVA,6.714,0.143,1886202,
2020/08/06,MLT,18.857,0,441539,
2020/08/06,NLD,459.429,1,17134873,
2020/08/06,NOR,37.143,0.143,5421242,
2020/08/06,POL,640.571,9.286,37846605,
2020/08/06,PRT,170.429,2.286,10196707,
2020/08/06,ROU,1186.286,37.429,19237682,
2020/08/06,SVK,30.714,0.143,5459643,
2020/08/06,SVN,12,1.143,2078932,
2020/08/06,SWE,271.571,3.857,10099270,
2020/08/07,AUT,101,0.286,9006400,
2020/08/07,BEL,576.143,3.571,11589616,
2020/08/07,BGR,217,8.429,6948445,
2020/08/07,CYP,15.429,0,875899,
2020/08/07,CZE,212.286,1,10708982,
2020/08/07,DEU,828.143,6.857,83783945,
2020/08/07,DNK,102.714,0.286,5792203,
2020/08/07,ESP,3691.429,8.286,46754783,
2020/08/07,EST,9.857,-0.857,1326539,
2020/08/07,FIN,17.429,0.286,5540718,
2020/08/07,FRA,1441.857,8.571,67564251,
2020/08/07,GRC,113.286,0.571,10423056,
2020/08/07,HRV,46.714,1.429,4105268,
2020/08/07,HUN,16.571,0.857,9660350,
2020/08/07,IRL,57.857,1.286,4937796,
2020/08/07,ISL,9.571,0,341250,
2020/08/07,ITA,317,7,60461828,
2020/08/07,LIE,0.143,0,38137,
2020/08/07,LTU,17.143,0.143,2722291,
2020/08/07,LUX,59.714,0.714,625976,
2020/08/07,LVA,7.143,0,1886202,
2020/08/07,MLT,24.429,0,441539,
2020/08/07,NLD,503.857,1.143,17134873,
2020/08/07,NOR,44.429,0.143,5421242,
2020/08/07,POL,662.286,10.143,37846605,
2020/08/07,PRT,182.714,1.571,10196707,
2020/08/07,ROU,1198.143,39,19237682,
2020/08/07,SVK,33,0.286,5459643,
2020/08/07,SVN,11,0.857,2078932,
2020/08/07,SWE,289,2.857,10099270,
2020/08/08,AUT,101,0.429,9006400,
2020/08/08,BEL,571.286,3.571,11589616,
2020/08/08,BGR,215.286,8.571,6948445,
2020/08/08,CYP,15.571,0,875899,
2020/08/08,CZE,219.429,0.857,10708982,
2020/08/08,DEU,842.571,6.714,83783945,
2020/08/08,DNK,103.286,0.286,5792203,
2020/08/08,ESP,3691.429,8.286,46754783,
2020/08/08,EST,10.714,-0.857,1326539,
2020/08/08,FIN,17.857,0.286,5540718,
2020/08/08,FRA,1442.857,8.714,67564251,
2020/08/08,GRC,119.143,0.714,10423056,
2020/08/08,HRV,45.571,1.714,4105268,
2020/08/08,HUN,18.143,0.714,9660350,
2020/08/08,IRL,76.429,1.286,4937796,
2020/08/08,ISL,8.857,0,341250,
2020/08/08,ITA,324.429,8.143,60461828,
2020/08/08,LIE,0.143,0,38137,
2020/08/08,LTU,19.714,0.143,2722291,
2020/08/08,LUX,53.714,0.571,625976,
2020/08/08,LVA,7.143,0,1886202,
2020/08/08,MLT,27.143,0,441539,
2020/08/08,NLD,528,1.571,17134873,
2020/08/08,NOR,49.429,0.143,5421242,
2020/08/08,POL,688.714,11.286,37846605,
2020/08/08,PRT,175.286,1.857,10196707,
2020/08/08,ROU,1216,40,19237682,
2020/08/08,SVK,32.714,0.286,5459643,
2020/08/08,SVN,10.857,1,2078932,
2020/08/08,SWE,282.857,2.857,10099270,
2020/08/09,AUT,104.143,0.429,9006400,
2020/08/09,BEL,614.714,3.857,11589616,
2020/08/09,BGR,205.857,8.429,6948445,
2020/08/09,CYP,13.143,0,875899,
2020/08/09,CZE,221.857,0.857,10708982,
2020/08/09,DEU,866.857,6.857,83783945,
2020/08/09,DNK,104.429,0.286,5792203,
2020/08/09,ESP,3691.429,8.286,46754783,
2020/08/09,EST,10.429,0,1326539,
2020/08/09,FIN,18.714,0.286,5540718,
2020/08/09,FRA,1447.429,8.714,67564251,
